-17426	1362392	676850
-17427	676859	7103
-17428	203159	94868
-17429	85943	370463	17815
-17430	29503	7461
-17431	555037	296384
-17432	99519	309497
-17433	99519	338984
-17434	30441	676922
-17435	729580	475382
-17436	39962	243706	82298
-17437	139195	676981
-17438	6814	73882
-17439	23129	7461
-17440	4534	8550
-17441	321832	914
-17442	76810	1523
-17443	659506	121209
-17444	266675	83944	47341
-17445	537638	47341
-17446	238650	83944	47341
-17447	182667	47341
-17448	586100	47341
-17449	677193	47341
-17450	235967	83944	47341
-17451	677196	47341
-17452	58931	156336
-17453	677218	7461
-17454	515735	7461
-17455	933552	7461
-17456	677251	7461
-17457	677276	7461
-17458	677287	172213
-17459	677292	138476
-17460	131017	29970
-17461	549233	322179
-17462	555001	677369
-17463	387556	129094	177590
-17464	80941	41425
-17465	18303	366558
-17466	577373	491145
-17467	677471	88256	914
-17468	677474	88256	914
-17469	40033	98352
-17470	319820	271546
-17471	677560	677561
-17472	677599	7461
-17473	99519	677601
-17474	35438	8906
-17475	91513	326993
-17476	899	677665	1943
-17477	515154	322179
-17478	21732	677698
-17479	157279	668354
-17480	677757	668354
-17481	677787	555606
-17482	677843	677844
-17483	157783	677852
-17484	376317	46260
-17486	515702	677924
-17487	500957	677948
-17488	677999	208382
-17489	678001	64313
-17490	75745	231400
-17491	33799	678051
-17492	678079	756477
-17493	678079	200154
-17494	678079	584468
-17495	678082	584468
-17496	678141	322801
-17497	1731	678145
-17498	678155	71399
-17499	678187	274132
-17500	678197	678198
-17501	1587	411872
-17502	277931	25910
-17503	45665	19239
-17504	1623803	253513
-17505	443088	48270	48369
-17506	14325	678379
-17507	678438	45735
-17508	323302	160141
-17509	678453	142205
-17510	99519	141814
-17511	288358	600276
-17512	164504	1447
-17513	21886	206831
-17514	39962	243706	678506
-17515	678517	291726	47280
-17516	678521	7461
-17517	198435	124384
-17518	106254	629314
-17519	295718	678566	177661	24756
-17520	185612	55193
-17521	678604	7461
-17522	678621	126262
-17523	197999	910115
-17524	71654	267108
-17525	678685	7461
-17526	678688	7461
-17527	678691	243706	437730
-17528	678701	7461
-17529	678703	87236
-17530	1466	147011
-17531	152147	75595
-17532	678733	7461
-17533	271872	206831
-17534	678771	678772
-17535	678771	678774
-17536	678771	678776
-17537	678771	678778
-17538	678771	678780
-17539	678771	480284
-17540	678771	495316
-17541	678771	495322
-17542	678771	495326
-17543	101103	563127
-17544	678899	678900
-17545	678979	678980
-17546	71617	50598
-17547	679022	679023
-17548	92127	56286
-17549	679090	501084
-17550	295718	679093
-17551	305035	5194
-17552	679249	563127
-17553	679352	42486
-17554	174142	194368
-17555	679383	679384
-17556	679403	679404
-17557	679420	656163
-17558	488362	679520
-17559	679530	97022
-17560	48369	27812
-17562	679657	267694
-17563	447107	863801
-17564	1001461	631352
-17565	679718	679719
-17566	679810	128538
-17567	59518	59519	679829
-17568	59518	59519	679831
-17569	59518	59519	679833
-17570	466313	2072
-17571	453794	1447
-17572	679940	679941
-17573	680056	227701
-17574	344471	193266
-17575	63969	680475
-17576	63969	434087
-17577	91408	493741
-17578	680173	3537
-17579	680175	292892
-17580	364779	35507
-17581	74994	55143
-17582	19512	83011
-17583	309204	428723
-17584	680396	679640
-17585	680396	679641
-17586	680399	679640
-17587	680399	679641
-17588	1466	680480
-17589	222107	1943
-17590	1466	21183
-17591	680492	21183
-17592	19348	21183
-17593	79141	680498
-17594	293845	1943
-17595	680569	217445
-17596	97407	200432
-17597	374385	1442
-17598	822	54755
-17599	490015	38465
-17600	90872	291726	95105
-17601	680675	756477
-17602	353702	31185
-17603	680701	326993
-17604	680707	932754
-17605	145198	1447
-17606	640314	243706	680705
-17607	674576	243706	680705
-17608	209711	243706	666359
-17609	680755	243706	2050648
-17610	137008	794761
-17611	680775	7461
-17612	680786	7461
-17613	612222	519218
-17614	152147	17892
-17615	63834	656213
-17616	760696	159795
-17617	680831	7461
-17618	429557	64310
-17619	330918	7461
-17620	14325	80339
-17621	79141	823
-17622	680918	80338
-17623	90717	80339
-17624	680945	265490	310012
-17625	680947	290494	310014
-17626	501537	462602
-17627	278192	278193
-17628	681084	212731
-17629	681086	212735
-17630	123045	69423
-17631	593906	16611
-17632	681157	16614
-17633	333308	176351
-17634	126593	1321563
-17635	681217	681218
-17636	681217	681223
-17637	56706	1051306
-17638	649266	67045
-17639	681291	179124
-17640	19348	31647
-17641	19348	391365
-17642	731147	681393
-17643	681434	322179
-17644	574708	491145
-17645	681503	453834
-17646	681516	283030
-17647	681518	474922
-17648	42175	62103
-17649	19512	681638	9026
-17650	131341	888197
-17651	5044	152978
-17652	245209	77459
-17653	75914	135845
-17654	681947	25910
-17655	453164	181095
-17656	682014	105936
-17657	903345	552846
-17658	682120	682121
-17659	1125982	1626725	682164
-17660	146492	50856
-17661	362972	70207
-17662	56703	682263
-17663	4019	27745
-17664	4013	25910
-17665	491780	25910
-17666	108015	259565
-17667	337394	307094
-17668	682458	682459
-17669	682483	1384630
-17670	1530887	478724
-17671	139018	9026
-17672	682760	97022
-17673	4169	682874
-17674	952	682959
-17675	952	70353
-17676	300395	26711	683041
-17677	9736	683127
-17678	129245	64030
-17679	19682	75574
-17680	683225	7461
-17681	683240	243706	447457
-17682	683244	228824
-17683	585147	7461
-17684	683283	7461
-17685	683285	16611
-17686	683287	16614
-17687	683289	7461
-17688	52036	3537
-17689	218488	1321563
-17690	625813	234209
-17691	685072	25910
-17692	212553	683408
-17693	169048	46069
-17694	287477	983
-17695	104317	243706	963
-17696	793928	191912
-17697	313759	30439
-17698	164148	291726	30439
-17699	683541	46260
-17700	296022	15954
-17701	666413	167635
-17702	683603	7461
-17703	113485	1943
-17704	265246	1327394
-17705	3733	854	54108
-17706	35006	683802
-17707	264857	205037
-17708	264858	205040
-17709	296185	683853
-17710	519127	144782
-17711	66910	380331
-17712	683984	683985
-17713	21134	683996
-17714	339954	389068
-17715	444181	25910
-17716	154108	2005496
-17717	413938	160215
-17718	80235	842
-17719	375930	684134
-17720	684185	49179
-17721	1524692	49179
-17722	684190	177329
-17723	684192	49179
-17724	677001	7461
-17725	684207	96580
-17726	684248	322801
-17727	644702	303111
-17728	684262	7461
-17729	252347	96580
-17730	190634	7461
-17731	236721	17815
-17732	684305	558980
-17733	684351	485559
-17734	262082	211201
-17735	254133	227882
-17736	684436	7461
-17737	2038	1824146
-17738	292810	1943
-17739	198381	77421
-17740	16407	7031
-17741	62433	279137
-17742	239419	43975
-17743	785393	2010171
-17744	684683	71723
-17745	684687	684688
-17746	157369	684709
-17747	684725	71723
-17748	325021	71723
-17749	567402	684731
-17750	1317125	1481893
-17751	684739	71723
-17752	980637	71723
-17753	684745	71723
-17754	388268	71723
-17755	684759	1481893
-17756	624364	684731
-17757	684764	71723
-17758	494862	684774
-17759	42802	71723
-17760	1348424	71723
-17761	684786	71723
-17762	684786	987661
-17763	684790	987661
-17764	684794	1481893
-17765	684802	71723
-17766	684804	71723
-17767	667446	71723
-17768	295738	684814
-17769	684819	71723
-17770	1377024	71723
-17771	684832	71723
-17772	339366	684731
-17773	684853	71723
-17774	684870	293482
-17775	684892	98575
-17776	684951	71723
-17777	813502	456160
-17778	483225	1523
-17779	685072	685073
-17780	2106	685081
-17781	685191	685192
-17782	94618	643975
-17783	1587	31037
-17784	685318	474922
-17785	685317	420802
-17786	9664	685343
-17787	602987	1409974
-17788	172413	2072
-17789	685421	685422
-17790	11495	685448
-17791	300525	79530
-17792	227559	8396
-17793	270931	238059
-17794	685565	685566
-17795	93691	259284
-17796	462310	482568
-17797	99152	1943
-17798	361115	620707
-17799	568782	7461
-17800	445538	23801
-17801	525863	685692
-17802	2676	248688
-17803	148825	15954
-17804	685742	116190
-17805	685868	475075
-17806	685873	7461
-17807	15324	450534
-17808	685946	25910
-17809	685950	25910
-17810	307099	25910
-17811	210104	178044
-17812	685979	138343
-17813	353159	271379
-17814	273316	210469
-17815	686114	997
-17816	69345	139619
-17817	686256	257484
-17818	259645	243706	294616
-17819	686275	686276
-17820	121195	686291
-17821	274980	686296
-17822	98970	12325
-17823	2669	502207	17815
-17824	209808	168778
-17825	537134	243706	565763
-17826	686382	159795
-17827	30751	7461
-17828	128724	14239
-17829	91341	360199
-17830	1185	110607
-17831	686524	686525
-17832	266746	7461
-17833	21772	436436
-17834	1050735	128443
-17835	20127	686672
-17836	125285	30071
-17837	538772	1844
-17838	686711	243899
-17839	686720	686721
-17840	686808	47341
-17841	13874	292782	5879
-17842	73773	7461
-17843	686899	7461
-17844	386542	825348
-17845	607207	102519
-17846	686954	683263
-17847	188439	188387
-17848	182498	25910
-17849	398868	1672373
-17850	70100	80339
-17851	687122	687123
-17852	890053	528137
-17853	687164	687165
-17854	687282	687283
-17855	854	31034
-17856	161024	37607
-17857	687311	687312
-17858	180800	470615
-17859	687350	61260
-17860	53813	212081
-17861	1466	83294
-17862	83461	67490
-17863	687406	7461
-17864	444848	7461
-17865	119157	7461
-17866	687414	687415
-17867	687414	423234
-17868	387557	193416
-17869	687454	4901
-17870	687457	4923
-17871	387557	987320
-17872	462559	205037
-17873	462560	205040
-17874	1971481	8013
-17875	687562	432048
-17876	687565	3198
-17877	687569	687570
-17878	59748	108471
-17879	1120734	9026
-17880	31350	181774
-17881	687610	257457
-17882	82183	132871
-17883	574037	25910
-17884	230375	517404
-17885	687725	687726
-17886	79141	687760
-17887	413990	200432
-17888	525635	243706	206292
-17889	687812	17815
-17890	242060	12088
-17891	671415	283990
-17892	687824	687825
-17893	28782	9026
-17894	687844	7461
-17895	687931	1481893
-17896	687955	176688
-17897	273186	652939
-17898	43814	17815
-17899	426601	243706	688090
-17900	447414	294605
-17901	687725	688126
-17902	687725	688143
-17903	688145	326993
-17904	127901	83407
-17905	688212	201362
-17906	688451	1067641
-17907	688525	432055
-17908	95501	583382
-17909	112059	24898
-17910	112059	269265
-17911	121824	17815
-17912	112059	903007
-17913	294535	159795
-17914	112059	205069
-17915	173648	92114
-17916	515227	470059
-17917	688696	688697
-17918	14325	688700
-17919	145296	2072
-17920	688719	1685
-17921	688757	7461
-17922	688773	5220
-17923	67929	171936
-17924	806784	2072
-17925	688813	189999
-17926	450365	358257
-17927	31755	437057
-17928	422651	23801
-17929	17790	465112
-17930	688865	7461
-17931	688867	7461
-17932	688895	914
-17933	688907	176688
-17934	14435	107011
-17935	683878	2072
-17936	696963	24115
-17937	512875	825348
-17938	689023	11674
-17939	689047	7461
-17940	689068	159795
-17941	689075	7461
-17942	689085	7461
-17943	95857	74338
-17944	689198	74338
-17945	53297	74338
-17946	36755	108471
-17947	689243	7461
-17948	13469	794761
-17949	58233	689320
-17950	1184601	495
-17951	689345	465873
-17952	192432	172601
-17953	317377	226002
-17954	3733	80791
-17955	107648	74338
-17956	70100	74338
-17957	335581	689443
-17958	75745	74338
-17959	120917	74338
-17960	136240	1447
-17961	33736	259319
-17962	114498	2030
-17963	114498	2072
-17964	524575	87374
-17965	25418	69248
-17966	689651	63468
-17967	359797	1042
-17968	75745	1099983
-17969	555037	614748
-17970	99520	1959217	124341
-17971	229684	206562
-17972	9921	7033
-17973	689873	129479
-17974	3733	5614
-17975	119974	5614
-17976	112059	5614
-17977	7837	5614
-17978	75745	5614
-17979	53343	5614
-17980	689957	689958
-17981	689960	689961
-17982	689963	689964
-17983	31016	3164	690017
-17984	29144	688497
-17985	690026	690027
-17986	609494	235626
-17987	250409	33144
-17988	95501	33144
-17989	565092	690043
-17990	690072	501084
-17991	690074	435560
-17992	690076	462602
-17993	690078	206562
-17994	690103	690104
-17995	690117	690118
-17996	507601	1409974
-17997	143409	83944	47341
-17998	14325	438772
-17999	151897	5186
-18000	19348	135931
-18001	447814	435560
-18002	690403	172601
-18003	512787	1409974
-18004	585671	1806863
-18005	15365	152404	102519
-18006	437382	17966
-18007	141747	2072
-18008	157131	73092
-18009	690573	25921
-18010	690576	478724
-18011	690578	76886
-18012	690580	76888
-18013	44347	690584
-18014	356313	690590
-18015	10479	299409
-18016	603345	483470
-18017	162517	149151
-18018	690694	249680
-18019	131841	10881
-18020	690733	690734
-18021	374159	309804
-18022	374160	309805
-18023	721019	423988
-18024	172121	101246
-18025	690796	589258
-18026	9136	2405
-18027	822	24111
-18028	75745	30089
-18029	690961	690962
-18030	319113	49509	646425
-18031	56729	690993
-18032	691003	7185
-18033	204811	17966
-18034	691062	27745
-18035	449941	25908
-18036	3733	179131
-18037	556054	485559
-18038	27219	215922
-18039	583074	691240	251272
-18040	691281	399727
-18041	691281	738895
-18042	691319	299409
-18043	691321	299409
-18044	111171	7113
-18045	81932	67682
-18046	239632	1335513
-18047	159234	17126
-18048	465909	802568
-18049	691514	25910
-18050	691547	632810
-18051	854056	2072
-18052	504139	99338
-18053	3733	85389
-18054	602927	25910
-18055	691658	64855
-18056	3066	87374
-18057	691708	484060
-18058	153149	458344
-18059	15804	1179786	15805
-18060	11532	17925
-18061	58089	691834
-18062	662649	691881
-18063	108956	318722
-18064	81262	729845
-18065	46620	1327394
-18066	692065	692066
-18067	82095	12798
-18068	180157	19503
-18069	16336	237740
-18070	9736	237740
-18071	285494	469621
-18072	692245	166466
-18073	292601	692297
-18074	340255	563127
-18075	692394	692395
-18076	136686	33144
-18077	111631	649729
-18078	105969	478724
-18079	156134	7461
-18080	692490	7461
-18081	692504	189538
-18082	15373	358443	450856	245935
-18083	1228793	22178
-18084	85078	692567
-18085	124412	1928703
-18086	288176	692694
-18087	692703	25745
-18088	692712	49962
-18089	1959	106593
-18090	586378	692893
-18091	586378	692895
-18092	178383	692943
-18093	992357	10864
-18094	26758	1802919
-18095	692999	606934
-18096	693001	693002
-18097	692999	693004
-18098	692999	693006
-18099	693001	608732
-18100	693009	693010
-18101	693012	606934
-18102	142276	693046
-18103	14325	693057
-18104	93603	201620
-18105	274234	1723
-18106	274234	1327394
-18107	75745	268965
-18108	690873	972
-18109	693260	693261
-18110	61863	74889
-18111	693344	25775
-18112	620121	7461
-18113	557611	74467
-18114	23943	32671
-18115	168815	360199
-18116	230689	972
-18117	368703	693624
-18118	49472	48270	48369
-18119	693685	693686
-18120	693720	693721
-18121	26751	693749	580822
-18122	693775	598308
-18123	693775	25620
-18124	299417	1639927
-18125	663569	8936
-18126	693890	693891
-18127	36245	1342
-18128	693896	693897
-18129	525863	693924
-18130	200547	25910
-18131	693932	25910
-18132	693934	272805
-18133	809065	303111
-18134	70100	693976
-18135	694028	694029	694030
-18136	75595	243706	694038
-18137	472172	694042
-18138	158878	83944	610543
-18139	8249	521866
-18140	75595	243706	694075
-18141	694085	7461
-18142	694089	159795
-18143	259645	243706	260721
-18144	694105	33144
-18145	588259	17815
-18146	99519	276060
-18147	193587	87223
-18148	694121	694122
-18149	694135	694136
-18150	80802	276456	694150
-18151	694165	694166
-18152	420685	172213
-18153	156647	12088
-18154	694335	70029
-18155	21	35210
-18156	694338	243706	85406
-18157	694399	183874
-18158	694438	246307
-18159	694459	694460
-18160	694476	25207
-18161	694478	546787
-18162	694503	25620
-18163	694505	694506
-18164	363565	92153
-18165	123162	1639927
-18166	3733	24898
-18167	3733	173307
-18168	3733	413514
-18169	650223	244522
-18170	694662	694663
-18171	694709	159795
-18172	694764	7746
-18173	14325	501314
-18174	58602	117665
-18175	40117	74467
-18176	96909	322179
-18177	695034	322179
-18178	322078	695043
-18179	363469	695057
-18180	612222	568755
-18181	517756	695103
-18182	517756	695105
-18183	98974	180650	498007
-18184	695139	910115
-18185	695204	695205
-18186	631486	695208
-18187	36078	794761
-18188	1587	188519
-18189	695250	129094	695251
-18190	695254	695255
-18191	1100627	14653
-18192	212681	24115
-18193	1376103	618607
-18194	4159	44624
-18195	1185	88714
-18196	133777	100367
-18197	680701	695464
-18198	695466	652351
-18199	177101	188386
-18200	159545	47774
-18201	695539	271675
-18202	695560	695561
-18203	578215	357093
-18204	578215	357095
-18205	566340	274132
-18206	3733	133919
-18207	695662	216953
-18208	3733	3015
-18209	565496	1194420
-18210	9458	695735
-18211	695762	176603
-18212	695779	348024
-18213	201009	825348
-18214	695795	695796
-18215	263941	3433
-18216	147140	1837
-18217	300954	695872
-18218	261401	247813
-18219	64151	21516
-18220	290956	459610
-18221	554434	291726	435426
-18222	695943	210439
-18223	19512	340951
-18224	544286	12088
-18225	545903	25910
-18226	273152	97022
-18227	237528	25921
-18228	12460	696006
-18229	696022	22178
-18230	696064	420802
-18231	117104	115975	554945	420802
-18232	696153	696154
-18233	12557	1844
-18234	35191	173396
-18235	95857	19752
-18236	82922	83944	97656
-18237	696312	370770
-18238	329756	274358
-18239	317361	310146
-18240	103352	109188
-18241	77837	696482
-18242	245685	3102
-18243	696719	352015
-18244	696723	167635
-18245	183961	899
-18246	244787	116132
-18247	244787	556264
-18248	696794	35138
-18249	696819	259542
-18250	1992083	316326
-18251	696856	297978
-18252	696928	197040
-18253	696998	1723
-18254	16792	8906
-18255	572290	697066
-18256	306140	697066
-18257	581435	476042
-18258	697126	697127
-18259	244438	243706	149001
-18260	697233	341091
-18261	697378	652351
-18262	690569	1409974
-18263	697539	697540
-18264	697559	697560
-18265	214900	692703
-18266	5645	1399902	75621
-18267	85392	17815
-18268	697661	159795
-18269	697663	329974
-18270	697714	697715
-18271	1432537	697746
-18272	98974	667469	106112
-18273	258012	1839
-18274	191669	7378
-18275	179073	83944	185117
-18276	697872	697873
-18277	697953	251272
-18278	697957	233062
-18279	697975	215804
-18280	59381	145217
-18281	269667	77421
-18282	227525	435560
-18283	6583	310777
-18284	698065	7461
-18285	169232	167635
-18286	698074	7461
-18287	430076	698079
-18288	114309	1321563
-18289	390993	77359
-18290	437664	337366
-18291	19512	373854
-18292	544142	25910
-18293	698232	88560
-18294	98973	55936
-18295	23018	1943
-18296	56703	698316	15954
-18297	698369	698370
-18298	161354	37607
-18299	698430	7461
-18300	177178	100388
-18301	74114	698448
-18302	162974	1943
-18303	437664	199885
-18304	15324	4058	448687
-18305	74930	156689
-18306	19362	3102
-18307	284050	2072
-18308	305230	7178
-18309	25418	41608
-18310	698623	698624
-18311	31375	97177
-18312	698674	566257
-18313	698676	566257
-18314	698686	566257
-18315	698724	74467
-18316	688596	7461
-18317	698736	132310
-18318	644754	25910
-18319	40359	39730	74467
-18320	698756	278944
-18321	150505	74467
-18322	698763	159795
-18323	698818	698819
-18324	5188	45667
-18325	525635	243706	14986
-18326	699068	512092
-18327	280820	699100
-18328	460157	435560
-18329	438394	139591
-18330	443110	455759
-18331	699189	55333	699190
-18332	699194	699195
-18333	699296	188444	699297
-18334	699313	993012
-18335	496443	2072
-18336	286061	2072
-18337	381686	2072
-18338	290220	2072
-18339	90755	2072
-18340	699420	2072
-18341	305281	2072
-18342	169056	2072
-18343	300086	728554	1510417
-18344	699464	675918
-18345	91066	699476
-18346	699482	391811
-18347	699517	699518
-18348	699547	385259
-18349	319404	385259
-18350	211739	2072
-18351	699572	828296
-18352	699574	699575
-18353	699579	384938	699580
-18354	699666	821403
-18355	389424	385649
-18356	699710	699711
-18357	699719	384938	138001
-18358	699722	699723
-18359	387893	393780
-18360	699743	3494
-18361	699778	324431
-18362	104224	385654
-18363	699839	384938	699859
-18364	1184776	844329
-18365	699530	777894
-18366	342551	700083
-18367	1268005	378478
-18368	700217	700218
-18369	700221	393731
-18370	700314	378478
-18371	13237	23794	176390
-18372	700408	293656
-18373	700443	676614	676615	675918
-18374	173490	263494
-18375	110375	360199
-18376	495096	558491
-18377	700576	1042
-18378	116883	25910
-18379	700595	184321
-18380	105159	25910
-18381	700600	310567
-18382	184647	3553
-18383	700607	53308
-18384	700653	564317
-18385	700668	205888
-18386	635979	276456	564459
-18387	18852	183903
-18388	700750	474922
-18389	700752	297978
-18390	700007	737378
-18391	3028	74467
-18392	420719	548769
-18393	700876	700877
-18394	700890	417863
-18395	700942	700943
-18396	208783	1118706
-18397	177040	188386
-18398	514163	652351
-18399	695016	188387
-18400	261415	188440
-18401	701026	265170
-18402	131682	1490
-18403	701060	179124
-18404	701064	172601
-18405	701071	25910
-18406	232130	348024
-18407	42175	701096
-18408	336680	537986
-18409	701137	328201
-18410	701137	701157
-18411	12918	9678
-18412	1449180	394431
-18413	701121	701122
-18414	701280	701281
-18415	1013060	417863
-18416	701304	2226
-18417	421417	658718
-18418	59390	701321
-18419	701355	701122
-18420	185424	914
-18421	13005	145217
-18422	442614	701412
-18423	11875	50128
-18424	178242	701441
-18425	364428	247813
-18426	701451	7103
-18427	351660	7461
-18428	701494	463035
-18429	46286	1819
-18430	293656	628362
-18431	17892	666413
-18432	280820	34652
-18433	318531	25910
-18434	391050	8543
-18435	701627	701628
-18437	701850	7461
-18438	336954	50856
-18439	197580	112741
-18440	3733	12064
-18441	158558	243706	1187280
-18442	31760	583437
-18443	702083	702084
-18444	702149	702150
-18445	702152	563127
-18446	702291	7461
-18447	702373	466224
-18448	98973	702389
-18449	221552	14239
-18450	538299	358284
-18451	702648	702649
-18452	1847072	702664
-18453	579349	97022
-18454	377241	470615
-18455	448	448752
-18456	102310	443285
-18457	702737	27745
-18458	702739	25908
-18459	702741	25910
-18460	702804	326993
-18461	37123	17595
-18462	584172	702820
-18463	421635	89735
-18464	702882	519218
-18465	702886	226418
-18466	89334	432048
-18467	89334	97702
-18468	703026	512092
-18469	703028	1884571
-18470	58103	536395	25647
-18471	255423	1042
-18472	703266	324531
-18473	703330	547568
-18474	411385	7461
-18475	653788	243706	295640
-18476	19623	305873
-18477	148960	206831
-18478	468746	363683
-18479	11421	87223
-18480	526423	7461
-18481	8923	7461
-18482	250908	250831
-18483	1046194	243706	703430
-18484	703435	71283
-18485	703470	243706	37230
-18486	30116	703473
-18487	703470	243706	620123
-18488	196110	461610
-18489	36288	292723
-18490	703820	703821
-18491	681924	169113
-18492	270579	912959
-18493	703880	630205
-18494	122879	13260
-18495	703891	692297
-18496	703922	627609
-18497	578785	2109
-18498	704034	704035
-18499	1324811	55953
-18500	704222	7461
-18501	1078611	23801
-18502	704252	263876
-18503	704310	291646
-18504	495818	614461
-18505	179950	3529	747476
-18506	122213	195519
-18507	704370	7461
-18508	195302	210677
-18509	123155	191912
-18510	704402	7461
-18511	295105	17815
-18512	2764	301221
-18513	772347	179932	50525
-18514	704458	100010
-18515	400608	482068
-18516	281612	367188
-18517	76574	192149
-18518	238315	49509	1551446
-18519	12491	4675
-18520	704583	483394
-18521	704599	117402
-18522	704626	704627
-18523	480760	49509	23
-18524	680079	704663
-18525	704671	121080
-18526	704680	704681
-18527	31158	670917
-18528	278192	962879
-18529	704799	128353
-18530	3733	123234
-18531	4203	23944
-18532	704871	212731
-18533	704873	212735
-18534	5677	108479
-18535	387818	326405
-18536	704915	573620
-18537	85945	275945	70207
-18538	73297	540330
-18539	976565	63754
-18540	37192	291726	291729
-18541	527598	472988
-18542	705028	600276
-18543	80518	1615541
-18544	498927	14239
-18545	70736	1327394
-18546	705072	705073	546787
-18547	705072	705075	246307
-18548	705072	367002	85559
-18549	650562	367002	85559
-18550	1837404	705079	246307
-18551	705098	463177
-18552	298589	7461
-18553	341257	705117
-18554	705335	519218
-18555	705338	595719
-18556	705371	326993
-18557	137834	73092
-18558	27352	1490
-18559	22324	562913	705530
-18560	705544	679841
-18561	705561	183903
-18562	638473	705982
-18563	169222	1490
-18564	706431	1447
-18565	352405	276456	706603
-18566	70100	706785
-18567	706805	706806
-18568	233429	1839
-18569	104318	707187
-18570	481541	1490
-18571	708596	278944
-18572	164061	5950
-18573	8550	303111
-18574	812188	7461
-18575	639528	1839
-18576	645781	1839
-18577	25428	246307
-18578	305316	914
-18579	561044	249319
-18580	17491	826397
-18581	652887	713564
-18582	713630	713631
-18583	266754	609430
-18584	713652	7461
-18585	713679	446965
-18586	1772708	276456	694150
-18587	713695	713696
-18588	713699	310179
-18589	1917952	310179
-18590	1587	171646
-18591	5879	341080
-18592	174972	65626
-18593	713757	431814
-18594	713785	637888
-18595	617436	25647
-18596	155893	64310
-18597	782064	245546
-18598	80897	245546
-18599	898921	83944	185117
-18600	62953	51932
-18601	1225	391960
-18602	37886	713991
-18603	93156	714004
-18604	595753	714090
-18605	714113	714114
-18606	273002	19871
-18607	1223844	524921
-18608	714143	243706	714144
-18609	305261	2030
-18610	714169	7461
-18611	714219	714220
-18612	940983	84293
-18613	714237	91718
-18614	714252	595987
-18615	208154	33180
-18616	714257	227654
-18617	714272	25620
-18618	282347	332952
-18619	714316	420802
-18620	215217	25910
-18621	714429	825348
-18622	96217	898924
-18623	665935	74467
-18624	147159	12721
-18625	242781	1442
-18626	694165	714578
-18627	41006	243706	655226
-18628	694044	159795
-18629	115099	564870
-18630	695898	23801
-18631	809642	294605
-18632	714866	253513
-18633	128048	1042
-18634	4159	89168
-18635	158141	948648
-18636	714969	65518
-18637	715051	715052
-18638	75820	25910
-18639	715259	815994
-18640	715295	454497
-18641	715352	715353
-18642	246860	715494	341091
-18643	88674	97126
-18644	13541	292782	189110
-18645	99698	715575
-18646	325620	715640	325622
-18647	106914	715642	106916
-18648	715664	297978
-18649	715700	179124
-18650	267108	199960
-18651	715737	188387
-18652	619196	7345
-18653	1572042	716008
-18654	716011	716008
-18655	716119	317142
-18656	699613	393255
-18657	526092	292782	5879
-18658	567471	292241
-18659	4556	38522
-18660	228749	219919
-18661	716438	96582
-18662	157050	9026
-18663	29891	8906
-18664	586337	583382
-18665	716674	716675
-18666	48619	669480
-18667	58223	1031725
-18668	4159	716906
-18669	3733	716906
-18670	79053	226002
-18671	717096	7103
-18672	150350	314737
-18673	76050	163990
-18674	91246	124868
-18675	58307	1466
-18676	19348	25071
-18677	97761	1739
-18678	182568	1523
-18679	287909	180554
-18680	487914	528301	474922
-18681	717772	470615
-18682	717817	297978
-18683	717846	60506
-18684	227806	341080
-18685	1466	134526
-18686	166524	16384
-18687	233672	504394
-18688	718070	718071
-18689	718206	326993
-18690	479807	1261997	584028
-18691	30085	7584
-18692	109395	110693
-18693	718338	274132
-18694	20998	160810
-18695	83344	33144
-18696	718372	613394
-18697	278192	266140
-18698	718519	718520
-18699	718529	206562
-18700	718531	206562
-18701	718533	600276
-18702	642089	206418
-18703	48619	448962
-18704	218938	7833
-18705	718871	470615
-18706	719120	1943
-18707	41842	21266
-18708	719409	7461
-18709	479395	719420
-18710	9090	719436	4282
-18711	3733	719504
-18712	71432	17815
-18713	602195	491145
-18714	97691	33178
-18715	584172	719693
-18716	4169	46286
-18717	719765	50857
-18718	719775	663375
-18719	2374	645	584186
-18720	21514	150356
-18721	719817	1798
-18722	122782	219355
-18723	64370	53002
-18724	313991	7461
-18725	719963	299409
-18726	175139	719968
-18727	209714	35926
-18728	263100	17815
-18729	719996	7461
-18730	26378	1447
-18731	720089	519218
-18732	120547	720099
-18733	294602	17815
-18734	36984	237740
-18735	609436	779836
-18736	378448	568755
-18737	652182	478724
-18738	1855459	355282
-18739	1466	720236
-18740	17184	720239
-18741	17435	720270
-18742	43005	720320
-18743	720332	115684
-18744	36608	720421
-18745	564201	720425	33144
-18746	720442	463177
-18747	720503	747476
-18748	720550	97363
-18749	166888	720641
-18750	720698	720699
-18751	20622	217504
-18752	678093	435560
-18753	519346	720789
-18754	60123	11522
-18755	13630	21516
-18756	720880	299409
-18757	283751	95422
-18758	11716	77161
-18759	721125	721126
-18760	1226126	721185
-18761	615829	274354
-18762	721353	274356
-18763	615830	274358
-18764	721372	91517
-18765	98973	812176
-18766	721537	341816
-18767	721550	912959
-18768	7030	47827
-18769	721591	721592
-18770	60591	914
-18771	721701	484060
-18772	71596	71600
-18773	721717	1798
-18774	647217	7103
-18775	721772	33503
-18776	3553	721792	206418
-18777	145032	1447
-18778	78107	721904
-18779	108621	5194
-18780	168096	1844
-18781	89044	7113
-18782	183271	1723
-18783	722078	25910
-18784	89630	74913
-18785	144566	189538
-18786	208473	24991
-18787	722139	366082
-18788	73836	528088
